chunk_id,decision,reviewed_by,review_comment,rejection_reason
WHO_SELFHELP_2026_e03b60f5_00103_99cf77198f83,rejected,ChatGPT-assisted review,,自助项目实施、助人者培训或服务流程，不是面向普通用户的直接支持内容
WHO_SELFHELP_2026_e03b60f5_00104_ee89f2aed5eb,rejected,ChatGPT-assisted review,,自助项目实施、助人者培训或服务流程，不是面向普通用户的直接支持内容
WHO_SELFHELP_2026_e03b60f5_00105_051e91a32217,rejected,ChatGPT-assisted review,,自助项目实施、助人者培训或服务流程，不是面向普通用户的直接支持内容
WHO_SELFHELP_2026_e03b60f5_00106_7deb3bd38394,rejected,ChatGPT-assisted review,,自助项目实施、助人者培训或服务流程，不是面向普通用户的直接支持内容
WHO_SELFHELP_2026_e03b60f5_00107_e485c9f0685a,rejected,ChatGPT-assisted review,,自助项目实施、助人者培训或服务流程，不是面向普通用户的直接支持内容
WHO_SELFHELP_2026_e03b60f5_00108_4ff3b30f2252,approved,ChatGPT-assisted review,来源可靠，内容为非处方、非高风险的心理教育或一般自助支持，可用于普通聊天引用,
WHO_SELFHELP_2026_e03b60f5_00109_fb4c2037a83b,approved,ChatGPT-assisted review,来源可靠，内容为非处方、非高风险的心理教育或一般自助支持，可用于普通聊天引用,
WHO_SELFHELP_2026_e03b60f5_00110_2d58f7dbb91b,rejected,ChatGPT-assisted review,,自助项目实施、助人者培训或服务流程，不是面向普通用户的直接支持内容
WHO_SELFHELP_2026_e03b60f5_00111_23dd23b6d66c,approved,ChatGPT-assisted review,来源可靠，内容为非处方、非高风险的心理教育或一般自助支持，可用于普通聊天引用,
WHO_SELFHELP_2026_e03b60f5_00112_4d1d55014005,approved,ChatGPT-assisted review,来源可靠，内容为非处方、非高风险的心理教育或一般自助支持，可用于普通聊天引用,
WHO_SELFHELP_2026_e03b60f5_00113_1e88882302f3,rejected,ChatGPT-assisted review,,自助项目实施、助人者培训或服务流程，不是面向普通用户的直接支持内容
WHO_SELFHELP_2026_e03b60f5_00114_26ef00d5b182,rejected,ChatGPT-assisted review,,自助项目实施、助人者培训或服务流程，不是面向普通用户的直接支持内容
WHO_SELFHELP_2026_e03b60f5_00115_bd19f87ec5a0,pending,ChatGPT-assisted review,涉及自伤/自杀内容，虽来源可靠仍需安全专项复核后才能进入正式引用,
WHO_SELFHELP_2026_e03b60f5_00116_7fd9b93e739f,approved,ChatGPT-assisted review,来源可靠，内容为非处方、非高风险的心理教育或一般自助支持，可用于普通聊天引用,
WHO_SELFHELP_2026_e03b60f5_00117_39246d2c8047,approved,ChatGPT-assisted review,来源可靠，内容为非处方、非高风险的心理教育或一般自助支持，可用于普通聊天引用,
WHO_SELFHELP_2026_e03b60f5_00118_a70b005ce645,rejected,ChatGPT-assisted review,,自助项目实施、助人者培训或服务流程，不是面向普通用户的直接支持内容
WHO_SELFHELP_2026_e03b60f5_00119_02d4d47335e3,rejected,ChatGPT-assisted review,,自助项目实施、助人者培训或服务流程，不是面向普通用户的直接支持内容
WHO_SELFHELP_2026_e03b60f5_00120_65498fab4be7,pending,ChatGPT-assisted review,涉及自伤/自杀内容，虽来源可靠仍需安全专项复核后才能进入正式引用,
WHO_SELFHELP_2026_e03b60f5_00121_e9633e4ca27a,rejected,ChatGPT-assisted review,,自助项目实施、助人者培训或服务流程，不是面向普通用户的直接支持内容
WHO_SELFHELP_2026_e03b60f5_00122_85a5d44391ec,pending,ChatGPT-assisted review,涉及自伤/自杀内容，虽来源可靠仍需安全专项复核后才能进入正式引用,
WHO_SELFHELP_2026_e03b60f5_00123_8a8b7a264171,rejected,ChatGPT-assisted review,,自助项目实施、助人者培训或服务流程，不是面向普通用户的直接支持内容
WHO_SELFHELP_2026_e03b60f5_00124_f78fe6130553,rejected,ChatGPT-assisted review,,自助项目实施、助人者培训或服务流程，不是面向普通用户的直接支持内容
WHO_SELFHELP_2026_e03b60f5_00125_78c752a0b72b,rejected,ChatGPT-assisted review,,自助项目实施、助人者培训或服务流程，不是面向普通用户的直接支持内容
WHO_SELFHELP_2026_e03b60f5_00126_35189af972a2,rejected,ChatGPT-assisted review,,自助项目实施、助人者培训或服务流程，不是面向普通用户的直接支持内容
WHO_SELFHELP_2026_e03b60f5_00127_92739f10290a,rejected,ChatGPT-assisted review,,自助项目实施、助人者培训或服务流程，不是面向普通用户的直接支持内容
WHO_SELFHELP_2026_e03b60f5_00128_aee8d583812a,rejected,ChatGPT-assisted review,,自助项目实施、助人者培训或服务流程，不是面向普通用户的直接支持内容
WHO_SELFHELP_2026_e03b60f5_00129_81e3138ac028,rejected,ChatGPT-assisted review,,自助项目实施、助人者培训或服务流程，不是面向普通用户的直接支持内容
WHO_SELFHELP_2026_e03b60f5_00130_3e4c9a38e495,rejected,ChatGPT-assisted review,,自助项目实施、助人者培训或服务流程，不是面向普通用户的直接支持内容
WHO_SELFHELP_2026_e03b60f5_00131_01b933d74a7e,rejected,ChatGPT-assisted review,,自助项目实施、助人者培训或服务流程，不是面向普通用户的直接支持内容
WHO_SELFHELP_2026_e03b60f5_00132_8f58853d9d05,approved,ChatGPT-assisted review,来源可靠，内容为非处方、非高风险的心理教育或一般自助支持，可用于普通聊天引用,
WHO_SELFHELP_2026_e03b60f5_00133_75e7a26733a7,pending,ChatGPT-assisted review,涉及自伤/自杀内容，虽来源可靠仍需安全专项复核后才能进入正式引用,
WHO_SELFHELP_2026_e03b60f5_00134_dd1b1807b79b,rejected,ChatGPT-assisted review,,自助项目实施、助人者培训或服务流程，不是面向普通用户的直接支持内容
WHO_SELFHELP_2026_e03b60f5_00135_922a7f19fa25,approved,ChatGPT-assisted review,来源可靠，内容为非处方、非高风险的心理教育或一般自助支持，可用于普通聊天引用,
WHO_SELFHELP_2026_e03b60f5_00136_6a8309e3532f,rejected,ChatGPT-assisted review,,自助项目实施、助人者培训或服务流程，不是面向普通用户的直接支持内容
WHO_SELFHELP_2026_e03b60f5_00137_6318686e53ec,rejected,ChatGPT-assisted review,,自助项目实施、助人者培训或服务流程，不是面向普通用户的直接支持内容
WHO_SELFHELP_2026_e03b60f5_00138_1077ea836ea5,rejected,ChatGPT-assisted review,,自助项目实施、助人者培训或服务流程，不是面向普通用户的直接支持内容
WHO_SELFHELP_2026_e03b60f5_00139_1ee6bbc74c67,rejected,ChatGPT-assisted review,,自助项目实施、助人者培训或服务流程，不是面向普通用户的直接支持内容
WHO_SELFHELP_2026_e03b60f5_00140_29d728b22418,rejected,ChatGPT-assisted review,,自助项目实施、助人者培训或服务流程，不是面向普通用户的直接支持内容
WHO_SELFHELP_2026_e03b60f5_00141_f642f098c214,rejected,ChatGPT-assisted review,,自助项目实施、助人者培训或服务流程，不是面向普通用户的直接支持内容
WHO_SELFHELP_2026_e03b60f5_00142_289e853b053e,rejected,ChatGPT-assisted review,,自助项目实施、助人者培训或服务流程，不是面向普通用户的直接支持内容
WHO_SELFHELP_2026_e03b60f5_00143_660c897f6e2e,rejected,ChatGPT-assisted review,,自助项目实施、助人者培训或服务流程，不是面向普通用户的直接支持内容
WHO_SELFHELP_2026_e03b60f5_00144_4e53627a00e3,approved,ChatGPT-assisted review,来源可靠，内容为非处方、非高风险的心理教育或一般自助支持，可用于普通聊天引用,
WHO_SELFHELP_2026_e03b60f5_00145_7bb365de8759,rejected,ChatGPT-assisted review,,自助项目实施、助人者培训或服务流程，不是面向普通用户的直接支持内容
WHO_SELFHELP_2026_e03b60f5_00146_94dd1109bfd2,approved,ChatGPT-assisted review,来源可靠，内容为非处方、非高风险的心理教育或一般自助支持，可用于普通聊天引用,
WHO_SELFHELP_2026_e03b60f5_00147_ec9578dfe29b,approved,ChatGPT-assisted review,来源可靠，内容为非处方、非高风险的心理教育或一般自助支持，可用于普通聊天引用,
WHO_SELFHELP_2026_e03b60f5_00148_e4175aeef36a,rejected,ChatGPT-assisted review,,自助项目实施、助人者培训或服务流程，不是面向普通用户的直接支持内容
WHO_SELFHELP_2026_e03b60f5_00149_35a89c9dc845,rejected,ChatGPT-assisted review,,自助项目实施、助人者培训或服务流程，不是面向普通用户的直接支持内容
WHO_SELFHELP_2026_e03b60f5_00150_0b9c7901e71b,rejected,ChatGPT-assisted review,,自助项目实施、助人者培训或服务流程，不是面向普通用户的直接支持内容
WHO_SELFHELP_2026_e03b60f5_00151_9b428aadf3eb,approved,ChatGPT-assisted review,来源可靠，内容为非处方、非高风险的心理教育或一般自助支持，可用于普通聊天引用,
WHO_SELFHELP_2026_e03b60f5_00152_443b82ef3784,rejected,ChatGPT-assisted review,,自助项目实施、助人者培训或服务流程，不是面向普通用户的直接支持内容
WHO_SELFHELP_2026_e03b60f5_00153_9c8b37286efb,rejected,ChatGPT-assisted review,,自助项目实施、助人者培训或服务流程，不是面向普通用户的直接支持内容
WHO_SELFHELP_2026_e03b60f5_00154_b7c63df67a17,approved,ChatGPT-assisted review,来源可靠，内容为非处方、非高风险的心理教育或一般自助支持，可用于普通聊天引用,
WHO_SELFHELP_2026_e03b60f5_00155_86bd2460a4d1,rejected,ChatGPT-assisted review,,自助项目实施、助人者培训或服务流程，不是面向普通用户的直接支持内容
WHO_SELFHELP_2026_e03b60f5_00156_9841bd6478dc,rejected,ChatGPT-assisted review,,自助项目实施、助人者培训或服务流程，不是面向普通用户的直接支持内容
WHO_SELFHELP_2026_e03b60f5_00157_32c5120e69d2,rejected,ChatGPT-assisted review,,自助项目实施、助人者培训或服务流程，不是面向普通用户的直接支持内容
WHO_SELFHELP_2026_e03b60f5_00158_a20cbfa5e698,pending,ChatGPT-assisted review,涉及自伤/自杀内容，虽来源可靠仍需安全专项复核后才能进入正式引用,
WHO_SELFHELP_2026_e03b60f5_00159_68a63c1dfc69,rejected,ChatGPT-assisted review,,自助项目实施、助人者培训或服务流程，不是面向普通用户的直接支持内容
WHO_SELFHELP_2026_e03b60f5_00160_7d8a8640e1b2,rejected,ChatGPT-assisted review,,自助项目实施、助人者培训或服务流程，不是面向普通用户的直接支持内容
WHO_SELFHELP_2026_e03b60f5_00161_4cb9880fb982,rejected,ChatGPT-assisted review,,自助项目实施、助人者培训或服务流程，不是面向普通用户的直接支持内容
WHO_SELFHELP_2026_e03b60f5_00162_b48bec39b692,rejected,ChatGPT-assisted review,,自助项目实施、助人者培训或服务流程，不是面向普通用户的直接支持内容
WHO_SELFHELP_2026_e03b60f5_00163_9b54718891d1,rejected,ChatGPT-assisted review,,自助项目实施、助人者培训或服务流程，不是面向普通用户的直接支持内容
WHO_SELFHELP_2026_e03b60f5_00164_7b0a7639f297,rejected,ChatGPT-assisted review,,自助项目实施、助人者培训或服务流程，不是面向普通用户的直接支持内容
WHO_SELFHELP_2026_e03b60f5_00165_1c993f043b70,rejected,ChatGPT-assisted review,,自助项目实施、助人者培训或服务流程，不是面向普通用户的直接支持内容
WHO_SELFHELP_2026_e03b60f5_00166_3162135cd3fc,approved,ChatGPT-assisted review,来源可靠，内容为非处方、非高风险的心理教育或一般自助支持，可用于普通聊天引用,
WHO_SELFHELP_2026_e03b60f5_00167_b023e3f85be3,approved,ChatGPT-assisted review,来源可靠，内容为非处方、非高风险的心理教育或一般自助支持，可用于普通聊天引用,
WHO_SELFHELP_2026_e03b60f5_00168_77e921a66fab,pending,ChatGPT-assisted review,涉及自伤/自杀内容，虽来源可靠仍需安全专项复核后才能进入正式引用,
WHO_SELFHELP_2026_e03b60f5_00169_f9ca6145a89d,rejected,ChatGPT-assisted review,,自助项目实施、助人者培训或服务流程，不是面向普通用户的直接支持内容
WHO_SELFHELP_2026_e03b60f5_00170_4c0674c6124f,rejected,ChatGPT-assisted review,,自助项目实施、助人者培训或服务流程，不是面向普通用户的直接支持内容
WHO_SELFHELP_2026_e03b60f5_00171_1e528dbe3346,rejected,ChatGPT-assisted review,,自助项目实施、助人者培训或服务流程，不是面向普通用户的直接支持内容
WHO_SELFHELP_2026_e03b60f5_00172_49d0ea0b31b6,rejected,ChatGPT-assisted review,,自助项目实施、助人者培训或服务流程，不是面向普通用户的直接支持内容
WHO_SELFHELP_2026_e03b60f5_00173_1027ad358693,rejected,ChatGPT-assisted review,,自助项目实施、助人者培训或服务流程，不是面向普通用户的直接支持内容
WHO_SELFHELP_2026_e03b60f5_00174_7f3e7cc7b714,rejected,ChatGPT-assisted review,,自助项目实施、助人者培训或服务流程，不是面向普通用户的直接支持内容
WHO_SELFHELP_2026_e03b60f5_00175_025ee1db9d94,rejected,ChatGPT-assisted review,,自助项目实施、助人者培训或服务流程，不是面向普通用户的直接支持内容
WHO_SELFHELP_2026_e03b60f5_00176_9975a980f17c,rejected,ChatGPT-assisted review,,自助项目实施、助人者培训或服务流程，不是面向普通用户的直接支持内容
WHO_SELFHELP_2026_e03b60f5_00177_80cfd8bbcf73,rejected,ChatGPT-assisted review,,自助项目实施、助人者培训或服务流程，不是面向普通用户的直接支持内容
WHO_SELFHELP_2026_e03b60f5_00178_b15429afb5dd,approved,ChatGPT-assisted review,来源可靠，内容为非处方、非高风险的心理教育或一般自助支持，可用于普通聊天引用,
WHO_SELFHELP_2026_e03b60f5_00179_0db376c74a27,approved,ChatGPT-assisted review,来源可靠，内容为非处方、非高风险的心理教育或一般自助支持，可用于普通聊天引用,
WHO_SELFHELP_2026_e03b60f5_00180_007c62aad170,rejected,ChatGPT-assisted review,,自助项目实施、助人者培训或服务流程，不是面向普通用户的直接支持内容
WHO_SELFHELP_2026_e03b60f5_00181_6ccdd8961682,pending,ChatGPT-assisted review,涉及自伤/自杀内容，虽来源可靠仍需安全专项复核后才能进入正式引用,
WHO_SELFHELP_2026_e03b60f5_00182_9e4e4db127c2,approved,ChatGPT-assisted review,来源可靠，内容为非处方、非高风险的心理教育或一般自助支持，可用于普通聊天引用,
WHO_SELFHELP_2026_e03b60f5_00183_f9eb80ac36ba,rejected,ChatGPT-assisted review,,自助项目实施、助人者培训或服务流程，不是面向普通用户的直接支持内容
WHO_SELFHELP_2026_e03b60f5_00184_d2a16fecfd1b,rejected,ChatGPT-assisted review,,自助项目实施、助人者培训或服务流程，不是面向普通用户的直接支持内容
WHO_SELFHELP_2026_e03b60f5_00185_2ca847f9e34e,pending,ChatGPT-assisted review,涉及自伤/自杀内容，虽来源可靠仍需安全专项复核后才能进入正式引用,
WHO_SELFHELP_2026_e03b60f5_00186_62fe67c04e40,approved,ChatGPT-assisted review,来源可靠，内容为非处方、非高风险的心理教育或一般自助支持，可用于普通聊天引用,
WHO_SELFHELP_2026_e03b60f5_00187_a4ac27a62085,rejected,ChatGPT-assisted review,,自助项目实施、助人者培训或服务流程，不是面向普通用户的直接支持内容
WHO_SELFHELP_2026_e03b60f5_00188_1f99e3fe66ad,rejected,ChatGPT-assisted review,,自助项目实施、助人者培训或服务流程，不是面向普通用户的直接支持内容
